max_visitors,avg_visitors,count_visitors,weekend_visitors,sum_visitors
33,13,7,188,94
17,9,7,136,68
61,35,7,502,251
47,26,7,376,188
24,18,5,182,91
124,47,7,662,331
9,5,7,74,37
67,37,7,518,259
65,30,7,426,213
18,9,4,78,39
25,18,5,180,90
81,39,7,558,279
13,8,7,114,57
30,11,7,166,83
17,11,7,156,78
29,12,6,144,72
13,8,6,96,48
12,7,7,106,53
99,53,6,636,318
26,15,7,214,107
20,12,7,176,88
41,26,7,364,182
81,37,7,522,261
12,8,6,96,48
18,12,6,154,77
30,19,6,234,117
49,42,6,508,254
17,11,7,162,81
24,11,7,160,80
24,14,7,198,99
30,25,6,302,151
51,30,6,362,181
23,20,2,80,40
60,33,7,472,236
43,17,6,208,104
65,34,6,414,207
69,42,5,424,212
35,27,6,326,163
10,5,7,78,39
52,27,7,380,190
56,27,6,334,167
21,16,6,196,98
23,16,5,166,83
17,11,5,114,57
17,11,15,358,179
63,26,7,374,187
19,9,6,118,59
41,22,7,318,159
37,25,7,350,175
24,17,6,212,106
7,4,3,28,14
43,27,7,378,189
47,32,7,456,228
9,5,6,70,35
26,16,7,224,112
30,13,7,192,96
41,30,6,370,185
75,51,7,726,363
23,10,6,122,61
20,12,7,176,88
32,19,8,304,152
15,13,2,52,26
46,35,5,354,177
28,14,6,172,86
7,4,6,56,28
6,4,4,34,17
31,19,7,274,137
49,15,5,156,78
17,10,6,120,60
66,34,7,478,239
22,12,7,172,86
57,45,5,450,225
48,20,7,280,140
40,30,7,426,213
42,24,6,298,149
21,10,6,122,61
33,13,7,188,94
39,25,6,308,154
17,11,6,142,71
19,9,5,98,49
53,36,7,508,254
62,32,6,390,195
28,15,6,180,90
24,9,6,112,56
52,30,2,122,61
33,20,9,364,182
53,31,7,446,223
162,53,6,638,319
35,29,6,356,178
21,7,6,86,43
64,36,7,512,256
47,31,7,438,219
65,37,7,520,260
43,43,1,86,43
58,40,7,564,282
53,35,7,492,246
50,42,6,506,253
52,22,6,270,135
48,40,5,408,204
18,9,6,110,55
54,38,7,542,271
34,20,6,244,122
15,10,6,130,65
51,34,6,410,205
14,9,6,116,58
16,7,5,70,35
61,47,6,572,286
44,17,7,250,125
10,6,6,74,37
16,12,7,176,88
82,40,4,322,161
49,23,7,324,162
37,21,6,254,127
30,19,5,196,98
17,11,6,138,69
16,7,7,104,52
41,26,7,366,183
29,12,6,150,75
31,15,7,216,108
61,34,7,488,244
46,27,6,324,162
42,30,7,422,211
35,18,6,224,112
48,25,6,310,155
7,4,5,46,23
54,42,6,512,256
35,20,6,240,120
28,17,6,212,106
10,5,7,78,39
42,29,6,352,176
48,36,6,432,216
15,9,5,98,49
37,23,6,286,143
13,7,6,94,47
13,9,6,112,56
31,19,3,114,57
25,16,7,228,114
10,4,6,54,27
17,12,5,126,63
28,14,7,198,99
32,22,6,270,135
44,18,7,264,132
52,37,7,528,264
44,32,6,390,195
42,29,6,358,179
26,15,6,182,91
5,3,3,22,11
10,5,7,82,41
22,13,7,184,92
64,32,6,388,194
23,10,6,120,60
29,18,6,224,112
14,6,6,78,39
52,20,7,284,142
57,25,7,356,178
25,17,7,244,122
26,14,6,176,88
65,23,6,278,139
35,14,7,196,98
56,21,7,294,147
19,8,7,120,60
18,11,7,162,81
56,36,6,432,216
47,34,6,412,206
29,17,6,214,107
42,25,6,302,151
19,13,3,82,41
40,26,6,320,160
29,17,7,238,119
42,15,5,154,77
4,3,5,30,15
26,21,7,302,151
23,12,7,178,89
16,9,6,112,56
50,26,7,372,186
10,7,6,90,45
11,6,6,72,36
14,5,7,76,38
64,39,6,472,236
81,35,7,490,245
50,25,7,354,177
15,9,7,134,67
22,15,6,186,93
16,10,7,144,72
32,15,6,190,95
33,20,7,280,140
46,28,3,170,85
71,40,7,562,281
25,20,7,290,145
62,46,6,558,279
49,39,6,478,239
17,9,5,98,49
58,47,6,566,283
48,29,7,416,208
77,35,7,500,250
38,23,4,188,94
54,43,6,522,261
17,10,5,108,54
32,23,7,334,167
23,14,7,196,98
33,24,7,342,171
44,37,7,518,259
13,7,6,84,42
12,5,6,70,35
37,21,6,258,129
35,25,7,354,177
22,9,7,130,65
20,15,7,216,108
94,67,6,806,403
30,21,6,262,131
675,128,7,1800,900
27,14,6,168,84
11,8,5,88,44
10,4,6,50,25
19,13,6,156,78
62,40,4,322,161
18,6,7,94,47
47,24,7,338,169
40,34,6,418,209
12,7,5,72,36
48,23,7,334,167
36,20,6,248,124
53,38,7,532,266
54,27,7,380,190
19,8,7,118,59
41,34,6,410,205
7,3,3,22,11
77,27,7,386,193
10,5,7,70,35
35,20,6,250,125
81,49,6,594,297
24,15,6,186,93
18,9,6,114,57
12,8,5,84,42
83,28,6,338,169
13,8,6,102,51
34,21,7,306,153
44,15,6,182,91
19,9,7,132,66
38,20,5,202,101
28,15,7,212,106
29,19,6,238,119
23,9,5,90,45
169,44,7,628,314
51,40,6,482,241
8,4,5,44,22
64,29,7,412,206
51,26,6,322,161
16,9,6,114,57
18,9,7,128,64
49,20,7,282,141
41,37,6,444,222
41,30,33,2026,1013
52,21,6,256,128
33,25,6,308,154
16,16,1,32,16
52,31,6,374,187
58,28,6,338,169
94,49,7,696,348
24,14,6,178,89
56,29,7,412,206
11,6,6,80,40
60,26,7,366,183
24,16,6,200,100
20,15,5,154,77
16,8,7,112,56
17,10,6,122,61
45,13,6,160,80
54,34,7,488,244
27,9,7,138,69
17,10,7,152,76
51,29,6,348,174
47,32,7,450,225
32,20,7,290,145
17,10,7,150,75
60,42,6,512,256
31,19,5,198,99
37,27,7,378,189
39,23,7,322,161
59,23,4,184,92
22,17,6,212,106
12,9,2,38,19
34,18,7,258,129
29,15,7,218,109
47,35,7,502,251
51,32,6,392,196
29,12,7,174,87
9,6,6,80,40
26,17,6,208,104
42,34,6,412,206
118,56,7,786,393
13,7,6,88,44
66,34,7,480,240
9,6,7,90,45
1,1,1,2,1
41,30,53,3270,1635
53,33,6,404,202
19,12,7,172,86
87,43,7,606,303
45,21,7,300,150
26,16,7,228,114
36,20,7,286,143
22,16,6,196,98
57,36,5,360,180
15,8,6,98,49
47,26,7,376,188
23,13,7,186,93
54,19,6,230,115
24,15,6,182,91
35,27,6,324,162
62,30,6,368,184
28,18,6,222,111
14,7,5,74,37
67,45,6,542,271
61,38,6,456,228
19,10,6,122,61
23,13,7,184,92
4,3,5,30,15
64,58,5,582,291
28,13,7,192,96
18,10,6,124,62
32,12,7,172,86
36,22,7,308,154
33,19,6,228,114
29,17,6,206,103
31,18,7,262,131
45,30,6,364,182
74,32,6,384,192
14,11,6,134,67
45,28,6,342,171
39,24,6,296,148
39,28,6,342,171
43,26,7,374,187
45,19,7,266,133
6,4,5,46,23
16,11,7,158,79
21,14,6,174,87
16,5,6,66,33
38,24,7,338,169
52,24,7,340,170
51,33,5,334,167
46,20,6,246,123
45,29,6,356,178
25,19,5,192,96
36,24,6,292,146
39,24,7,342,171
42,16,6,192,96
58,28,7,392,196
31,15,7,210,105
88,54,2,218,109
18,13,6,162,81
31,15,7,220,110
19,12,6,148,74
35,19,7,270,135
66,38,7,536,268
37,23,7,334,167
39,25,7,362,181
22,15,7,222,111
20,14,6,174,87
28,16,7,232,116
26,16,7,228,114
27,14,7,198,99
30,13,7,182,91
69,50,6,600,300
7,4,3,24,12
84,41,7,586,293
17,14,7,208,104
35,23,7,324,162
34,16,7,232,116
40,37,2,150,75
49,31,6,382,191
73,57,7,798,399
20,14,5,146,73
27,16,6,202,101
25,21,6,254,127
17,7,7,104,52
41,31,6,380,190
20,12,6,146,73
15,9,6,114,57
24,22,4,176,88
41,28,6,336,168
31,18,6,216,108
65,37,4,296,148
27,17,7,248,124
35,23,7,334,167
28,16,6,202,101
42,25,7,354,177
20,11,18,428,214
46,30,7,428,214
72,39,5,390,195
11,5,6,68,34
15,12,7,168,84
18,9,8,144,72
38,19,7,278,139
19,9,5,98,49
26,12,7,180,90
32,19,7,266,133
26,20,7,288,144
15,7,5,74,37
22,7,6,88,44
47,33,4,266,133
28,15,7,214,107
108,61,5,612,306
33,13,7,192,96
13,5,6,70,35
64,32,7,454,227
98,57,7,808,404
61,46,7,654,327
26,18,6,218,109
54,28,7,402,201
18,8,7,124,62
10,5,7,82,41
46,22,6,264,132
31,18,6,218,109
93,54,6,658,329
37,24,7,336,168
17,14,5,146,73
43,26,6,318,159
18,12,7,180,90
10,7,5,78,39
9,4,6,56,28
13,11,5,112,56
37,18,7,262,131
35,20,6,242,121
42,13,7,184,92
15,9,6,110,55
24,16,6,198,99
16,11,7,158,79
49,23,7,328,164
32,19,6,228,114
7,3,5,34,17
76,51,6,618,309
61,37,6,444,222
19,10,7,142,71
21,9,7,136,68
16,10,7,144,72
57,44,6,530,265
114,24,7,338,169
57,22,6,264,132
19,13,7,194,97
25,9,6,118,59
49,33,7,468,234
9,5,6,62,31
13,7,5,78,39
20,12,5,122,61
25,21,7,304,152
34,21,6,260,130
39,17,6,204,102
27,13,7,188,94
28,13,7,188,94
12,7,5,70,35
42,18,7,254,127
28,12,7,174,87
23,11,7,158,79
29,13,6,156,78
55,18,6,216,108
13,10,5,102,51
68,45,6,548,274
24,10,6,122,61
16,8,7,118,59
50,31,7,442,221
19,8,5,86,43
40,35,6,422,211
50,29,7,412,206
30,20,7,288,144
35,10,6,120,60
17,10,6,124,62
42,18,7,262,131
10,6,7,86,43
20,13,6,164,82
47,23,7,334,167
30,20,7,286,143
39,16,7,236,118
60,27,7,388,194
19,14,6,178,89
8,4,7,64,32
40,20,7,290,145
21,14,2,56,28
13,8,7,120,60
47,26,6,314,157
25,15,6,188,94
45,22,7,316,158
17,8,5,80,40
45,27,6,330,165
79,41,7,582,291
15,9,7,126,63
30,12,7,170,85
45,23,6,286,143
41,28,7,398,199
25,15,5,154,77
37,21,3,130,65
33,18,6,220,110
2,1,3,10,5
38,26,7,376,188
10,6,6,76,38
23,12,6,144,72
78,27,7,390,195
41,31,6,376,188
44,33,7,462,231
25,17,6,204,102
13,6,6,74,37
26,17,6,210,105
47,18,6,222,111
26,14,7,196,98
47,33,7,466,233
17,7,5,72,36
43,18,6,218,109
54,32,6,388,194
16,10,7,146,73
53,24,7,348,174
51,30,6,360,180
41,29,6,358,179
25,14,6,170,85
6,4,6,54,27
25,16,7,224,112
65,39,6,468,234
71,37,6,446,223
70,40,7,564,282
34,21,7,296,148
22,15,6,190,95
36,24,6,292,146
31,20,6,248,124
10,8,6,98,49
15,10,6,120,60
21,10,7,140,70
42,20,7,280,140
56,46,6,560,280
20,12,6,146,73
41,23,6,282,141
29,19,6,228,114
36,22,6,264,132
22,15,5,156,78
67,33,7,472,236
23,14,7,202,101
28,13,6,166,83
13,7,6,86,43
12,7,7,110,55
21,7,6,86,43
44,18,7,258,129
28,12,7,176,88
51,31,5,316,158
55,35,7,498,249
38,23,7,332,166
9,7,5,74,37
35,22,7,310,155
49,23,7,332,166
21,13,5,134,67
15,9,7,128,64
20,8,7,122,61
70,41,7,584,292
12,6,7,96,48
71,38,6,460,230
11,5,4,46,23
51,27,7,386,193
24,16,6,196,98
61,32,7,452,226
6,5,5,50,25
52,37,7,528,264
42,22,6,270,135
48,23,7,326,163
11,6,4,48,24
25,8,7,124,62
15,5,7,82,41
7,5,3,30,15
28,11,7,162,81
23,14,7,204,102
18,9,7,130,65
23,16,5,168,84
19,13,7,182,91
12,6,5,66,33
41,19,6,236,118
42,20,7,290,145
17,9,5,92,46
66,36,6,438,219
17,7,4,60,30
55,35,7,498,249
19,13,7,188,94
20,14,7,196,98
68,25,7,356,178
79,37,7,526,263
19,15,7,218,109
23,15,7,222,111
22,15,6,184,92
58,24,7,346,173
38,12,7,178,89
35,21,6,258,129
36,23,7,334,167
18,10,7,146,73
47,21,7,302,151
41,24,7,336,168
45,21,6,258,129
30,21,6,258,129
6,6,1,12,6
20,16,5,162,81
14,8,5,80,40
31,20,7,288,144
9,9,4,72,36
56,32,6,394,197
66,52,6,624,312
22,18,5,180,90
73,19,7,268,134
13,9,3,54,27
37,21,7,300,150
32,19,6,232,116
44,18,6,224,112
21,11,5,116,58
31,23,7,330,165
31,21,6,256,128
37,19,6,238,119
51,24,7,342,171
18,9,7,130,65
10,8,5,80,40
29,18,7,256,128
88,47,7,660,330
18,9,6,116,58
27,11,7,156,78
44,27,6,326,163
61,37,6,452,226
49,26,6,322,161
12,6,7,94,47
7,4,6,48,24
68,53,6,636,318
46,30,5,300,150
6,4,4,32,16
46,30,4,242,121
12,7,7,108,54
23,14,6,170,85
23,15,6,180,90
40,31,6,380,190
33,19,7,268,134
39,16,7,230,115
17,9,7,134,67
38,19,7,270,135
30,17,7,238,119
88,34,6,408,204
41,13,7,184,92
35,23,7,334,167
12,6,6,82,41
36,28,6,342,171
38,26,7,370,185
22,12,6,152,76
16,7,6,92,46
46,32,7,450,225
7,7,1,14,7
35,25,5,250,125
23,10,6,124,62
27,21,5,212,106
26,19,7,268,134
12,5,6,62,31
39,21,6,256,128
11,7,6,88,44
41,20,7,284,142
42,28,6,336,168
36,18,7,262,131
10,7,7,98,49
43,25,7,354,177
13,5,7,74,37
19,10,7,144,72
26,18,7,264,132
50,42,6,508,254
46,32,6,394,197
55,45,4,362,181
14,10,6,124,62
11,8,6,106,53
15,9,7,136,68
29,16,5,160,80
21,12,6,150,75
26,18,6,218,109
38,21,6,262,131
35,28,7,392,196
29,15,7,222,111
13,8,5,80,40
18,10,7,140,70
10,5,6,70,35
38,24,6,288,144
10,7,7,102,51
46,14,5,140,70
10,6,6,80,40
27,15,6,186,93
15,7,6,88,44
14,8,5,84,42
75,40,6,486,243
21,11,6,138,69
16,8,5,86,43
54,42,5,424,212
30,18,6,226,113
28,14,6,176,88
13,6,6,82,41
31,17,7,250,125
41,17,7,244,122
25,23,2,92,46
61,30,7,432,216
18,10,6,122,61
52,32,7,450,225
22,16,6,198,99
17,8,6,106,53
13,7,7,106,53
45,29,7,418,209
36,30,5,306,153
43,16,7,230,115
33,26,6,312,156
52,27,6,326,163
34,20,6,242,121
37,21,7,302,151
20,10,7,142,71
17,12,6,152,76
44,34,6,408,204
17,10,5,108,54
62,36,6,434,217
10,4,7,56,28
39,29,7,406,203
62,29,7,418,209
36,20,6,240,120
47,31,7,444,222
18,12,6,146,73
23,15,5,150,75
20,12,6,152,76
55,36,6,434,217
84,30,6,368,184
18,8,4,70,35
17,12,7,168,84
34,14,6,176,88
37,13,7,186,93
24,13,6,166,83
22,13,6,164,82
7,4,6,52,26
29,18,7,264,132
39,21,7,302,151
22,11,7,160,80
17,11,5,116,58
9,4,7,66,33
29,17,6,208,104
63,44,6,534,267
41,24,7,344,172
61,30,7,424,212
1,1,3,6,3
74,57,4,460,230
36,25,6,304,152
68,39,7,546,273
31,21,2,84,42
32,17,6,204,102
16,8,5,82,41
52,40,6,490,245
24,14,5,144,72
79,44,6,534,267
30,14,4,114,57
14,9,7,126,63
12,6,6,80,40
17,12,6,144,72
44,35,7,492,246
22,10,7,150,75
67,41,7,578,289
43,29,7,406,203
25,12,7,170,85
16,5,5,56,28
22,11,6,136,68
30,14,7,196,98
46,34,5,342,171
24,18,6,222,111
34,18,8,294,147
21,10,7,152,76
14,7,6,92,46
18,14,6,170,85
33,10,6,124,62
61,30,5,306,153
41,20,6,240,120
30,22,6,270,135
32,23,7,326,163
41,31,6,382,191
18,12,7,176,88
45,22,6,274,137
46,33,7,462,231
66,19,7,278,139
56,21,3,128,64
45,35,15,1054,527
82,40,5,400,200
2,1,6,20,10
40,25,6,304,152
25,11,7,162,81
22,9,7,136,68
24,12,7,176,88
56,42,7,588,294
9,4,7,60,30
59,38,6,458,229
53,30,7,430,215
8,3,5,32,16
59,43,6,526,263
11,6,6,72,36
33,18,5,180,90
32,20,7,290,145
17,10,7,146,73
47,36,7,508,254
6,4,5,40,20
22,16,7,224,112
16,10,7,140,70
100,32,7,450,225
42,28,7,392,196
49,26,5,260,130
58,37,7,526,263
7,5,7,74,37
41,25,7,362,181
49,28,7,394,197
22,10,5,106,53
25,19,5,196,98
43,31,7,446,223
9,6,7,88,44
10,6,7,90,45
19,12,7,174,87
26,18,4,150,75
15,8,6,96,48
12,6,7,94,47
70,36,7,514,257
26,14,6,176,88
18,11,7,156,78
29,22,5,226,113
60,30,7,422,211
17,7,6,86,43
15,11,5,110,55
35,20,6,244,122
60,43,6,520,260
17,8,7,124,62
24,14,6,178,89
25,13,5,134,67
30,21,6,252,126
39,20,5,200,100
1,1,1,2,1
56,36,7,516,258
32,21,6,258,129
65,36,6,432,216
72,41,6,500,250
49,27,6,334,167
23,9,5,90,45
57,34,6,410,205
53,27,6,326,163
37,17,7,240,120
29,17,5,172,86
2,2,1,4,2
15,9,5,94,47
18,11,9,206,103
53,25,7,358,179
29,14,6,168,84
35,22,7,312,156
32,26,6,318,159
33,15,6,186,93
25,11,7,162,81
32,26,7,376,188
36,22,7,318,159
7,5,6,60,30
25,12,7,180,90
34,15,7,214,107
43,36,6,440,220
64,55,7,772,386
20,10,5,108,54
37,14,6,172,86
58,21,7,300,150
14,7,2,30,15
33,27,4,220,110
33,19,6,236,118
9,4,6,58,29
12,7,4,56,28
32,20,7,286,143
17,8,5,86,43
13,5,6,70,35
68,35,7,490,245
16,9,7,138,69
47,41,5,418,209
47,28,7,394,197
32,26,7,364,182
36,25,6,304,152
15,9,6,114,57
41,15,6,186,93
45,30,5,304,152
25,12,6,150,75
19,9,6,114,57
68,43,7,606,303
45,34,5,346,173
18,13,5,130,65
13,10,6,120,60
5,5,1,10,5
47,28,9,518,259
56,39,6,472,236
55,35,7,492,246
35,27,7,382,191
27,14,6,170,85
64,31,7,444,222
43,32,7,458,229
64,44,6,534,267
42,42,1,84,42
58,32,7,456,228
61,40,7,560,280
58,35,6,422,211
44,22,6,264,132
52,37,6,446,223
27,12,5,120,60
56,32,7,448,224
48,28,6,346,173
18,10,4,86,43
54,35,6,428,214
13,10,6,128,64
13,5,5,54,27
47,41,6,498,249
21,12,6,148,74
14,6,7,90,45
15,10,7,142,71
87,50,5,506,253
44,22,7,310,155
44,24,6,290,145
23,17,6,210,105
12,8,5,88,44
17,9,7,130,65
66,30,7,430,215
27,17,7,238,119
18,14,7,196,98
55,32,7,458,229
40,26,6,316,158
45,28,7,392,196
41,16,5,166,83
57,31,7,436,218
11,7,4,56,28
58,44,6,534,267
36,23,6,282,141
33,19,6,238,119
12,7,7,104,52
50,26,6,316,158
39,25,5,254,127
15,8,3,50,25
28,20,6,244,122
10,5,7,78,39
13,9,3,56,28
82,36,7,510,255
42,16,6,196,98
7,3,7,44,22
15,8,5,84,42
21,12,5,128,64
38,25,6,310,155
34,19,7,270,135
57,36,7,512,256
9,7,2,30,15
54,26,6,316,158
49,30,6,362,181
20,13,4,108,54
2,2,1,4,2
14,5,7,82,41
21,12,7,174,87
45,31,5,314,157
15,8,5,86,43
21,15,6,188,94
17,9,5,90,45
48,21,6,254,127
45,28,7,400,200
58,24,7,342,171
43,20,6,248,124
40,20,6,240,120
20,12,5,122,61
23,16,7,224,112
16,11,7,166,83
18,12,7,178,89
65,41,6,496,248
60,42,6,506,253
33,20,5,200,100
25,14,6,174,87
19,19,1,38,19
45,28,6,336,168
26,18,7,252,126
24,15,6,184,92
6,4,7,56,28
34,26,7,374,187
42,15,7,216,108
26,18,5,184,92
59,30,7,420,210
8,5,6,66,33
8,5,6,70,35
8,5,7,70,35
65,35,7,490,245
56,32,7,456,228
44,32,7,454,227
19,10,6,120,60
26,13,6,160,80
20,12,6,150,75
21,12,7,172,86
29,13,6,156,78
30,14,7,206,103
52,40,6,484,242
30,14,7,204,102
77,47,5,470,235
54,40,6,486,243
26,16,6,196,98
59,47,6,566,283
41,25,7,362,181
49,28,7,398,199
53,27,6,332,166
48,31,6,380,190
37,16,5,164,82
43,24,7,346,173
28,16,7,228,114
56,29,7,412,206
83,40,7,564,282
71,19,6,232,116
25,10,6,124,62
44,27,5,276,138
44,24,7,338,169
43,20,7,288,144
19,13,7,192,96
88,66,5,664,332
35,22,7,318,159
71,39,7,558,279
17,10,6,124,62
7,5,6,70,35
9,4,6,50,25
31,15,6,186,93
59,35,7,496,248
16,5,7,80,40
30,21,7,304,152
54,38,6,464,232
13,6,5,68,34
45,28,7,394,197
18,14,5,142,71
52,33,7,468,234
54,31,7,442,221
26,13,6,160,80
47,36,6,440,220
8,4,6,56,28
35,16,7,224,112
13,5,6,64,32
32,19,5,190,95
71,48,5,480,240
23,19,6,232,116
15,8,5,86,43
12,7,6,90,45
87,36,5,364,182
24,11,4,94,47
38,23,6,282,141
29,21,6,252,126
65,35,11,770,385
34,14,6,172,86
34,20,7,288,144
31,17,5,172,86
26,16,4,130,65
30,17,6,210,105
44,29,5,298,149
10,6,5,62,31
67,35,7,496,248
32,24,6,294,147
18,9,7,132,66
23,10,7,152,76
102,38,7,538,269
44,37,5,372,186
48,41,14,1162,581
26,21,7,296,148
45,33,6,404,202
17,16,5,162,81
75,42,6,512,256
41,21,6,254,127
42,23,7,324,162
29,15,7,214,107
74,40,7,560,280
15,10,5,104,52
59,25,7,354,177
17,11,7,162,81
31,17,6,208,104
14,9,7,126,63
22,11,6,136,68
51,26,6,316,158
65,36,7,508,254
12,6,7,86,43
20,8,7,122,61
47,31,5,316,158
44,32,7,460,230
44,23,6,280,140
15,10,7,146,73
55,41,6,498,249
39,20,6,246,123
50,30,7,428,214
42,25,7,360,180
77,37,4,302,151
21,16,6,194,97
10,5,5,56,28
26,15,7,210,105
29,10,6,124,62
59,38,7,542,271
41,28,7,396,198
37,8,7,122,61
9,7,5,74,37
47,18,6,216,108
46,36,7,506,253
161,60,5,604,302
10,5,5,54,27
76,39,7,546,273
10,7,7,102,51
25,20,14,584,292
54,33,5,336,168
26,14,7,196,98
81,44,7,618,309
43,24,7,344,172
25,21,5,210,105
35,20,7,280,140
18,12,5,128,64
62,46,7,650,325
11,5,5,52,26
57,33,7,464,232
24,14,5,148,74
21,14,6,170,85
28,16,6,196,98
38,28,6,346,173
54,31,7,442,221
38,20,6,242,121
16,11,4,88,44
11,6,4,50,25
58,40,6,490,245
13,8,6,104,52
1,1,1,2,1
31,19,5,192,96
1,1,1,2,1
75,58,4,468,234
24,13,7,184,92
13,9,6,112,56
27,12,6,150,75
51,24,7,342,171
19,14,5,142,71
33,19,6,232,116
28,16,7,226,113
43,28,5,282,141
25,18,5,186,93
33,12,7,174,87
61,22,6,268,134
48,30,4,244,122
47,39,3,238,119
51,21,6,258,129
33,25,7,358,179
6,3,6,40,20
36,14,7,206,103
20,18,6,218,109
23,10,5,106,53
51,29,7,408,204
38,18,7,254,127
51,32,5,320,160
41,13,6,164,82
60,40,5,406,203
28,21,5,218,109
39,22,6,266,133
37,21,7,298,149
26,15,6,180,90
68,38,6,466,233
48,23,7,326,163
42,38,2,154,77
35,23,6,276,138
17,11,7,154,77
13,9,7,138,69
43,24,7,344,172
46,32,7,454,227
39,28,7,400,200
56,32,7,454,227
30,20,6,244,122
24,14,6,176,88
31,16,7,226,113
29,21,7,304,152
41,13,7,192,96
30,15,6,184,92
52,39,6,470,235
5,3,3,18,9
78,36,6,438,219
24,18,7,264,132
38,23,7,332,166
41,26,6,314,157
31,28,3,168,84
52,36,5,366,183
65,53,7,742,371
21,16,4,132,66
18,13,5,134,67
42,21,6,260,130
8,6,5,60,30
33,19,6,232,116
27,16,5,162,81
11,6,6,80,40
22,18,4,146,73
42,33,6,400,200
25,16,6,198,99
111,41,7,586,293
34,25,7,352,176
37,26,7,368,184
24,18,6,218,109
37,27,7,386,193
18,11,14,326,163
55,33,7,468,234
44,31,6,374,187
26,12,5,126,63
23,12,7,174,87
20,8,7,118,59
54,26,7,366,183
38,17,6,214,107
21,13,7,190,95
40,20,7,286,143
31,24,7,336,168
21,8,7,114,57
8,5,6,62,31
49,36,6,442,221
27,15,7,220,110
77,38,7,536,268
30,14,7,196,98
20,11,5,116,58
57,36,7,512,256
103,57,7,804,402
58,43,7,602,301
23,17,5,176,88
70,39,6,476,238
34,17,6,214,107
13,7,6,86,43
33,25,6,300,150
30,15,7,222,111
91,68,6,820,410
34,24,6,298,149
22,18,5,180,90
40,26,6,316,158
21,15,7,218,109
13,10,7,146,73
8,4,5,48,24
58,20,5,208,104
40,28,7,402,201
32,19,5,196,98
23,12,7,180,90
9,6,6,72,36
29,14,6,174,87
19,10,7,152,76
39,26,6,320,160
25,15,7,212,106
11,5,7,74,37
59,49,6,592,296
93,42,6,506,253
16,11,7,156,78
25,14,7,196,98
15,11,6,132,66
59,48,5,488,244
26,18,3,110,55
25,15,7,216,108
21,14,7,202,101
28,11,7,164,82
45,29,7,410,205
7,3,6,40,20
12,7,5,72,36
15,6,5,60,30
28,22,7,316,158
44,28,5,286,143
33,14,7,204,102
17,11,7,154,77
28,16,6,194,97
14,10,6,128,64
42,23,7,326,163
27,14,6,176,88
23,11,6,142,71
24,9,7,126,63
18,7,6,92,46
18,14,5,144,72
55,47,5,474,237
14,6,6,78,39
17,7,7,108,54
47,37,6,448,224
35,22,5,226,113
35,27,5,272,136
51,22,6,274,137
51,24,7,344,172
27,15,7,212,106
18,12,5,124,62
56,26,7,376,188
20,13,5,130,65
16,6,5,66,33
35,26,7,364,182
51,25,7,358,179
55,23,7,322,161
69,32,7,458,229
16,11,7,164,82
6,3,6,46,23
42,23,7,332,166
9,7,2,30,15
11,7,7,102,51
35,24,6,298,149
27,21,5,214,107
38,24,7,348,174
18,9,6,108,54
37,20,5,204,102
62,35,7,502,251
18,9,7,128,64
20,8,6,96,48
27,20,6,248,124
41,29,7,410,205
34,21,6,260,130
32,12,7,168,84
32,20,6,242,121
3,2,4,16,8
45,24,7,348,174
9,5,6,62,31
19,13,5,130,65
101,57,8,918,459
37,30,6,368,184
51,35,7,492,246
18,13,5,138,69
14,7,4,56,28
40,19,7,268,134
37,15,7,220,110
20,10,7,146,73
62,38,7,536,268
13,9,5,92,46
41,18,6,220,110
46,32,6,388,194
17,9,7,130,65
50,25,7,352,176
53,34,6,414,207
43,30,7,430,215
27,15,6,180,90
6,4,3,28,14
41,17,6,212,106
83,39,6,470,235
43,29,6,350,175
69,34,7,488,244
27,13,6,160,80
25,9,6,118,59
53,32,5,320,160
27,18,6,220,110
15,11,6,140,70
22,10,5,102,51
24,14,7,198,99
31,18,6,224,112
67,48,6,582,291
18,12,6,150,75
35,18,7,260,130
19,15,5,154,77
34,19,6,230,115
29,15,6,188,94
64,34,7,476,238
28,15,7,214,107
26,18,5,180,90
17,7,4,62,31
14,7,7,106,53
20,11,6,136,68
47,19,7,272,136
15,9,7,132,66
61,32,5,326,163
56,37,7,522,261
48,29,6,352,176
9,7,4,58,29
40,28,7,392,196
46,24,7,336,168
14,9,5,90,45
18,9,7,134,67
23,10,7,146,73
73,48,7,678,339
21,7,7,104,52
49,35,7,502,251
18,10,6,120,60
55,32,6,392,196
22,12,6,146,73
59,45,5,456,228
8,5,4,46,23
69,27,7,382,191
23,21,5,212,106
52,30,7,432,216
16,7,7,100,50
27,13,7,188,94
32,20,6,246,123
4,3,3,20,10
61,18,7,252,126
18,11,7,164,82
8,6,6,78,39
25,18,4,146,73
19,12,7,178,89
8,5,5,58,29
25,22,6,264,132
33,21,7,298,149
16,11,5,110,55
46,34,6,416,208
51,21,5,210,105
66,43,5,430,215
31,16,7,232,116
23,14,7,208,104
50,22,7,316,158
64,42,7,592,296
20,16,7,228,114
28,13,6,164,82
27,21,5,218,109
60,22,7,314,157
18,12,7,168,84
32,19,6,238,119
51,25,7,362,181
14,9,6,118,59
38,19,7,274,137
33,22,6,274,137
35,26,4,210,105
32,22,6,274,137
77,27,3,162,81
39,22,4,180,90
11,8,6,106,53
30,23,7,332,166
12,8,5,80,40
60,44,5,444,222
65,43,6,526,263
19,13,7,182,91
